customer_id,region,age,income,tenure_months,web_user,freq_last_3m,avg_ticket,prior_spend_3m,treatment,propensity,true_hte_ticket_mult,post_spend_3m
4478,North,45,40290.64,44,1,4,32.01,112.48,0,0.3169,2.903,131.04
4479,West,39,37759.02,46,1,7,34.24,256.87,0,0.3739,2.928,294.95
4480,West,66,25123.34,3,1,7,28.52,206.38,0,0.3292,2.801,198.5
4481,South,72,56650.53,6,1,6,26.5,172.57,0,0.3003,3.067,206.86
4482,East,50,64151.96,12,1,7,41.69,199.61,0,0.3705,3.108,213.16
4483,West,23,44589.59,56,1,7,19.32,165.09,1,0.3361,2.996,213.12
4484,North,34,40415.3,15,1,4,43.27,179.17,0,0.3295,2.904,206.6
4485,West,44,51524.77,71,1,5,31.83,172.36,0,0.336,3.015,203.08
4486,South,58,44705.42,32,1,5,33.76,178.19,0,0.3202,2.947,169.58
4487,West,56,28767.31,67,0,5,32.87,148.89,0,0.2279,2.488,132.11
4488,North,64,35209.83,18,1,9,41.04,398.05,0,0.4191,2.902,336.51
4489,South,19,40553.46,31,1,3,52.76,160.1,1,0.3346,2.906,325.92
4490,East,44,48722.8,10,1,4,56.64,228.71,0,0.3548,2.987,208.62
4491,East,57,45140.05,61,0,4,47.57,204.36,0,0.2425,2.651,219.56
4492,West,74,48155.54,43,1,3,35.94,106.17,0,0.3057,2.982,123.36
4493,West,26,22127.58,6,1,4,44.59,141.96,1,0.3216,2.721,278.19
4494,North,68,54978.27,53,1,7,10.74,73.11,1,0.3166,3.1,117.37
4495,South,18,45051.24,63,1,1,42.29,52.6,0,0.2847,2.951,22.71
4496,South,29,83290.64,49,1,6,39.68,218.29,0,0.3618,2.867,228.54
4497,South,66,39185.48,58,0,6,16.46,100.17,0,0.2002,2.592,133.04
4498,South,62,49851.88,20,0,3,28.03,94.6,0,0.1728,2.699,170.89
4499,West,73,87438.29,31,1,7,38.33,353.62,0,0.3779,2.876,322.79
4500,West,52,47911.37,61,1,8,39.58,304.49,0,0.4126,3.029,265.03
4501,North,53,43985.54,44,1,6,46.49,227.58,0,0.3931,2.94,194.12
4502,South,48,30196.17,44,0,8,55.04,484.71,0,0.314,2.552,456.06
4503,East,47,67924.0,55,0,3,33.21,87.49,0,0.1982,2.721,120.58
4504,South,47,27613.48,44,1,9,21.34,200.61,0,0.3645,2.826,227.0
4505,North,34,51406.81,9,1,5,44.86,244.71,1,0.3467,3.014,425.17
4506,South,66,37896.67,16,1,6,50.45,280.96,0,0.3727,2.879,284.55
4507,South,38,42159.96,56,0,5,50.21,240.81,0,0.2569,2.622,198.93
4508,North,52,23641.02,18,1,8,40.65,365.15,0,0.3986,2.786,361.31
4509,West,56,65146.91,48,1,5,59.0,343.34,1,0.4073,3.049,447.41
4510,South,48,40833.04,34,1,4,31.71,127.69,0,0.2989,2.908,121.02
4511,East,52,26773.66,45,1,2,54.19,111.13,1,0.334,2.768,255.89
4512,East,20,63790.36,17,0,7,21.08,122.67,0,0.2126,2.812,143.23
4513,West,36,37437.95,23,1,4,7.81,31.78,0,0.2446,2.874,58.13
4514,North,43,50019.11,49,1,7,20.88,137.56,0,0.3423,3.05,124.55
4515,North,40,57621.25,13,0,9,28.11,255.93,1,0.2593,2.826,313.4
4516,South,69,52110.51,22,0,5,35.01,212.28,0,0.2115,2.721,211.35
4517,South,69,15000.0,71,0,5,23.81,98.93,0,0.2027,2.35,120.91
4518,South,58,55430.35,11,0,4,36.53,171.9,0,0.1953,2.754,194.0
4519,West,38,43490.79,42,1,4,42.76,176.04,0,0.3406,2.935,162.73
4520,North,20,40064.57,11,1,4,39.23,156.29,0,0.3158,2.901,160.09
4521,North,61,43363.88,51,1,7,33.35,203.01,0,0.3774,2.984,175.98
4522,South,68,20849.51,10,0,8,49.43,412.03,0,0.28,2.458,361.7
4523,West,45,47882.56,41,0,11,25.39,370.33,1,0.2971,2.729,368.13
4524,West,65,24534.13,32,1,12,32.11,238.04,1,0.4574,2.795,310.6
4525,East,71,40712.4,50,0,9,28.4,180.63,0,0.2726,2.657,224.11
4526,East,49,47343.97,1,0,6,42.83,250.18,1,0.2331,2.673,403.09
4527,East,29,61110.56,37,0,6,29.89,188.16,0,0.2266,2.789,205.57
4528,East,19,32705.8,39,1,7,39.8,317.88,0,0.3836,2.877,336.55
4529,North,61,66773.81,18,1,7,44.8,334.84,0,0.3914,3.082,350.98
4530,East,50,59202.8,22,0,6,28.92,130.93,0,0.2177,2.792,143.01
4531,West,26,38558.85,51,0,4,15.82,69.13,0,0.1796,2.586,5.63
4532,South,21,28368.76,40,0,12,32.3,377.54,0,0.3225,2.534,429.6
4533,East,73,23342.76,42,0,7,25.45,201.83,1,0.2332,2.483,260.09
4534,South,36,49076.31,67,1,3,27.29,73.07,1,0.2811,2.991,155.91
4535,East,36,33940.74,29,0,2,5.35,8.24,1,0.1345,2.539,79.37
4536,North,53,62990.35,62,1,8,15.56,116.02,1,0.3492,3.12,181.5
4537,East,38,34807.14,70,1,7,44.6,335.19,0,0.4061,2.898,398.61
4538,West,70,31489.94,41,1,3,23.75,75.35,0,0.2747,2.815,60.89
4539,North,56,48504.4,16,1,9,48.87,440.96,0,0.4404,3.035,454.96
4540,South,38,34709.3,30,1,12,26.41,287.88,1,0.429,2.897,350.37
4541,North,33,45128.25,4,0,7,40.84,280.19,0,0.2512,2.701,279.11
4542,North,67,59789.84,50,0,3,31.96,117.2,1,0.1996,2.798,189.95
4543,West,51,46758.44,20,1,8,42.8,473.43,1,0.402,3.018,558.92
4544,South,70,46814.47,66,1,7,31.96,237.99,0,0.3628,3.018,272.69
4545,South,37,48077.2,47,1,5,37.56,216.67,1,0.3371,2.981,339.76
4546,South,19,19603.52,35,1,10,49.77,443.4,1,0.4617,2.746,569.82
4547,West,69,50877.57,14,1,11,40.65,537.95,0,0.4494,3.059,460.74
4548,South,31,47398.97,8,1,9,26.74,228.07,0,0.3555,3.024,176.59
4549,East,66,58393.46,48,0,7,12.52,71.0,1,0.2083,2.834,91.97
4550,South,58,54087.16,55,1,10,33.69,395.16,1,0.4227,3.091,469.73
4551,North,31,41970.77,19,0,10,40.16,407.04,0,0.3092,2.67,389.45
4552,East,61,60485.89,1,0,8,36.85,356.41,0,0.2492,2.845,352.83
4553,North,22,40610.54,23,1,3,24.47,82.5,1,0.271,2.906,195.16
4554,East,40,48707.36,55,1,7,36.82,207.73,1,0.3813,3.037,363.81
4555,South,38,40332.76,42,1,4,42.92,176.43,1,0.3317,2.903,306.09
4556,East,55,51926.37,7,1,8,51.72,358.12,0,0.4136,3.069,320.3
4557,West,48,39352.65,9,0,7,32.29,268.87,1,0.2328,2.644,370.15
4558,East,52,69713.27,8,1,8,64.48,522.54,1,0.4522,3.053,696.81
4559,North,45,75260.44,54,1,7,52.44,330.83,1,0.4335,2.997,494.15
4560,East,60,58109.07,56,1,5,37.02,128.73,0,0.3451,3.081,172.18
4561,West,27,68119.45,29,1,9,38.14,403.3,0,0.4143,3.069,373.44
4562,North,58,21911.78,49,0,6,51.67,294.07,0,0.2862,2.419,333.23
4563,South,20,23679.33,2,1,3,23.44,67.56,0,0.2425,2.737,32.05
4564,West,22,40176.59,40,0,4,25.37,108.85,0,0.1942,2.602,136.83
4565,North,59,45618.46,20,1,5,19.54,84.76,0,0.2895,2.956,78.64
4566,East,27,42026.89,59,1,0,31.94,5.0,0,0.25,2.92,25.7
4567,West,61,20367.97,35,1,1,24.68,25.39,0,0.2437,2.704,48.84
4568,North,25,62273.88,61,0,7,30.74,185.13,1,0.2552,2.827,265.91
4569,East,26,77312.97,40,1,2,34.58,68.37,1,0.282,2.927,159.73
4570,East,71,64214.82,33,0,5,18.46,80.31,0,0.1894,2.758,66.08
4571,South,28,61282.85,68,1,12,51.39,490.99,0,0.5177,3.137,473.97
4572,West,70,48391.79,71,0,8,49.3,297.31,0,0.314,2.734,310.41
4573,North,37,32355.04,33,1,4,29.48,119.71,1,0.3054,2.824,266.49
4574,South,63,46087.92,26,0,5,52.78,307.32,0,0.2515,2.661,288.28
4575,West,71,76583.82,46,1,7,39.66,318.36,0,0.3892,2.984,262.83
4576,North,24,39720.18,13,1,7,48.19,338.59,1,0.3969,2.947,485.01
4577,West,36,38175.64,28,0,8,18.72,181.78,0,0.2294,2.632,131.72
4578,North,50,61609.55,61,1,7,30.96,199.33,1,0.3732,3.134,348.4
4579,South,67,62605.29,64,1,7,42.54,334.34,1,0.3923,3.124,476.95
4580,North,28,32281.47,30,1,5,33.03,152.97,1,0.3303,2.823,222.25
4581,East,28,41077.73,28,1,7,32.89,205.16,1,0.3581,2.961,254.64
4582,West,38,37471.42,63,1,9,33.67,339.85,1,0.4152,2.925,400.72
4583,West,29,46045.34,15,1,9,39.48,378.39,1,0.4077,3.01,497.62
4584,West,33,61555.3,5,1,5,36.34,198.85,1,0.3165,3.084,286.98
4585,East,25,32939.59,6,1,8,53.7,333.66,0,0.4184,2.879,344.91
4586,West,65,61344.97,8,0,6,23.13,160.18,1,0.2,2.787,256.92
4587,East,63,46524.77,63,0,5,36.13,199.02,1,0.2324,2.665,278.48
4588,West,26,79892.88,3,0,4,43.45,163.29,0,0.2103,2.601,191.9
4589,East,48,49782.46,24,1,6,20.08,130.99,1,0.3038,2.998,233.59
4590,West,54,43546.22,43,0,3,30.88,107.86,0,0.1929,2.635,131.92
4591,North,53,53620.72,44,1,3,37.09,98.98,0,0.3128,3.036,126.7
4592,South,74,39942.81,60,0,2,53.03,94.46,1,0.2202,2.599,223.43
4593,East,54,18070.9,70,1,4,36.64,140.2,0,0.3283,2.681,206.18
4594,North,57,41392.18,29,1,3,44.1,88.21,1,0.3237,2.914,200.34
4595,North,19,41155.6,17,0,4,44.88,188.42,1,0.2255,2.612,294.76
4596,West,22,21115.24,7,1,6,5.0,34.1,1,0.2578,2.711,89.58
4597,South,53,43904.47,64,0,6,35.96,234.24,0,0.2411,2.639,218.12
4598,North,69,15000.0,27,0,11,29.77,351.03,0,0.3049,2.4,334.72
4599,South,40,39784.7,64,1,11,53.04,672.99,0,0.5021,2.948,588.11
4600,South,54,48653.94,25,1,8,43.38,341.85,0,0.3974,3.037,314.34
4601,East,29,46454.94,54,0,6,45.5,208.63,0,0.2668,2.665,280.49
4602,West,44,38833.96,46,0,5,41.24,210.18,0,0.242,2.588,198.17
4603,West,60,43717.04,51,0,9,36.26,390.02,1,0.2945,2.687,510.1
4604,East,55,33239.03,47,1,8,45.03,379.73,0,0.4215,2.882,349.69
4605,East,24,45162.25,22,0,2,34.74,65.61,0,0.1781,2.652,43.22
4606,South,68,45871.3,8,1,10,50.41,563.41,1,0.4426,3.009,658.76
4607,West,70,31496.25,1,1,5,22.17,117.28,0,0.2775,2.815,146.81
4608,North,45,49015.49,30,0,2,47.45,91.84,0,0.2102,2.69,38.05
4609,North,37,48921.79,64,1,3,30.65,93.58,0,0.3015,2.989,155.54
4610,West,48,42506.85,46,1,7,43.15,287.69,1,0.3992,2.975,423.31
4611,West,63,81315.71,48,1,7,16.14,123.39,0,0.3253,2.937,120.24
4612,South,43,42889.46,19,0,10,38.24,330.75,1,0.2917,2.679,397.85
4613,East,19,40811.49,35,0,7,33.19,243.8,0,0.2474,2.658,223.61
4614,South,22,38664.1,29,0,8,34.46,311.59,1,0.2569,2.637,424.64
4615,South,64,30435.91,10,1,5,13.79,71.41,0,0.2569,2.804,33.61
4616,South,62,55288.46,44,1,7,35.39,257.03,0,0.3665,3.103,249.38
4617,North,62,34706.3,26,0,4,36.56,147.76,0,0.2133,2.547,189.24
4618,East,25,36480.78,29,1,4,13.62,58.85,0,0.2588,2.865,8.49
4619,South,27,36926.38,43,1,6,21.19,120.3,1,0.3101,2.869,166.74
4620,East,40,30225.85,3,1,10,36.89,361.7,1,0.4053,2.852,408.68
4621,North,31,18733.75,67,1,6,39.88,206.96,0,0.3804,2.687,170.58
4622,West,40,38055.9,16,0,7,34.39,231.0,1,0.2421,2.631,325.63
4623,East,49,58100.03,49,1,4,35.54,99.41,0,0.3214,3.081,127.75
4624,West,33,47954.7,56,1,8,35.32,283.79,1,0.3992,3.03,371.47
4625,North,25,68408.63,11,0,5,28.46,155.46,0,0.2022,2.716,116.07
4626,East,40,56264.34,18,0,5,32.86,162.65,0,0.21,2.763,139.47
4627,West,59,52859.47,30,1,8,18.18,165.55,0,0.3401,3.079,182.08
4628,South,53,73239.74,59,1,9,27.98,302.31,1,0.3879,3.018,375.88
4629,North,36,43542.82,46,0,10,34.49,344.08,0,0.309,2.685,300.27
4630,South,35,45946.14,34,0,6,49.83,254.3,0,0.264,2.659,233.07
4631,South,51,44828.03,61,1,3,33.54,117.09,0,0.2958,2.948,144.72
4632,South,27,68156.8,34,0,5,59.74,338.53,0,0.2717,2.718,329.11
4633,South,65,45037.73,63,0,4,58.16,248.3,1,0.261,2.65,365.28
4634,South,67,35275.84,55,1,2,35.84,66.03,0,0.2838,2.853,83.03
4635,East,19,53815.13,13,1,3,30.03,95.21,0,0.2717,3.038,85.25
4636,North,73,32756.1,28,1,8,62.19,474.3,1,0.4695,2.878,614.27
4637,South,19,53002.07,2,0,7,43.95,273.8,0,0.2454,2.78,268.97
4638,East,44,51207.61,17,1,5,40.26,212.16,0,0.3342,3.012,177.73
4639,North,56,42158.96,2,1,11,26.34,247.46,1,0.4003,2.972,314.82
4640,North,36,53487.17,8,1,4,29.87,133.03,1,0.2896,3.035,262.67
4641,North,29,22683.15,1,0,10,22.99,239.65,0,0.2537,2.477,314.7
4642,North,20,47444.43,48,0,8,52.86,415.78,1,0.3228,2.724,491.85
4643,South,59,38058.52,30,1,6,41.02,244.58,0,0.3564,2.881,212.96
4644,North,20,87933.95,34,1,8,31.28,209.93,0,0.3828,2.871,246.39
4645,South,45,47337.38,55,0,5,29.33,124.37,0,0.2118,2.673,91.27
4646,West,40,36054.12,58,1,5,23.1,145.55,0,0.3114,2.861,145.53
4647,West,73,24325.47,38,0,7,34.16,233.72,0,0.2531,2.493,286.32
4648,North,71,64581.09,33,1,6,37.05,174.81,0,0.361,3.054,159.88
4649,South,64,39749.51,47,0,6,7.69,52.52,0,0.1817,2.597,56.78
4650,South,59,33129.72,30,1,5,23.43,99.15,1,0.2928,2.831,134.09
4651,West,48,50044.49,32,0,4,26.88,116.83,0,0.1941,2.7,143.88
4652,West,37,54745.78,22,1,7,48.03,410.52,1,0.3994,3.097,486.15
4653,North,27,54509.29,14,1,4,28.35,109.73,1,0.2905,3.045,184.77
4654,North,73,45296.26,15,0,4,13.47,63.23,0,0.1655,2.653,39.19
4655,South,39,47387.85,47,1,10,21.79,241.87,0,0.3857,3.024,228.28
4656,West,42,48480.56,59,0,8,55.69,550.69,0,0.3293,2.735,574.42
4657,West,26,50045.94,31,1,6,30.53,199.15,0,0.338,3.0,209.94
4658,North,33,51373.28,7,1,9,22.54,186.76,1,0.3568,3.064,268.54
4659,East,54,61416.79,44,0,6,14.92,61.54,0,0.1989,2.786,83.41
4660,North,42,45846.22,65,1,6,35.29,186.6,0,0.3673,2.958,190.35
4661,East,51,32747.95,38,0,7,36.56,236.62,0,0.2563,2.577,272.82
4662,West,30,42835.62,2,1,9,40.29,416.64,0,0.3977,2.978,420.56
4663,South,22,56306.71,6,1,8,67.72,640.44,0,0.4524,3.113,558.53
4664,North,68,18202.08,38,0,7,20.16,117.95,0,0.2258,2.432,159.28
4665,East,42,18288.72,62,1,7,30.57,253.24,0,0.3653,2.733,255.54
4666,South,38,58774.14,5,1,7,38.51,238.29,1,0.3485,3.138,367.91
4667,West,34,67801.84,54,1,3,29.75,78.09,0,0.2936,3.022,27.0
4668,South,55,26022.0,56,1,5,10.21,40.46,1,0.2705,2.76,80.69
4669,West,50,46506.89,4,0,3,41.14,129.66,0,0.1937,2.665,130.96
4670,South,40,39006.82,16,1,9,27.42,225.13,1,0.3643,2.94,282.33
4671,North,71,41087.55,1,1,2,22.23,53.22,0,0.2354,2.911,100.24
4672,South,69,49582.97,41,1,5,24.28,104.86,0,0.3002,2.996,62.91
4673,North,29,25606.95,13,1,8,53.61,476.02,1,0.4321,2.806,695.14
4674,South,54,28391.74,66,1,7,50.59,289.72,1,0.4158,2.834,391.03
4675,East,73,40481.23,7,1,8,21.91,202.37,1,0.3303,2.955,282.97
4676,North,45,42819.37,47,0,4,14.22,57.87,0,0.1785,2.628,78.66
4677,North,19,28110.67,56,0,3,45.78,143.38,0,0.2288,2.481,184.6
4678,North,25,56844.72,13,1,8,59.7,451.91,0,0.4501,3.118,482.59
4679,North,56,38736.59,18,1,5,62.99,295.35,0,0.4054,2.887,277.56
4680,West,69,38672.74,57,1,6,18.01,116.1,0,0.3153,2.887,129.74
4681,West,25,49239.88,7,1,5,51.29,326.05,0,0.3584,2.992,300.37
4682,North,49,43066.38,32,1,6,34.94,176.61,0,0.3546,2.931,153.3
4683,West,46,57562.15,18,0,6,11.84,67.42,0,0.1847,2.776,80.32
4684,East,34,30998.66,1,0,2,24.68,44.83,0,0.1508,2.51,55.37
4685,West,54,24039.2,33,1,3,25.57,59.32,1,0.2756,2.74,141.29
4686,South,68,40353.19,35,1,4,40.71,125.59,0,0.3225,2.904,119.6
4687,South,31,45903.54,25,0,8,18.6,132.43,1,0.2203,2.709,197.87
4688,South,21,26388.66,58,0,3,46.33,130.73,1,0.2198,2.464,270.89
4689,West,38,24183.7,7,1,2,40.71,98.7,0,0.279,2.742,69.77
4690,East,35,47734.47,31,0,9,47.24,488.26,1,0.3114,2.727,609.84
4691,South,59,33633.29,13,1,10,27.08,237.45,0,0.3795,2.886,281.96
4692,North,48,23212.32,54,0,6,39.76,266.2,0,0.2592,2.432,224.96
4693,East,19,59480.12,40,1,5,22.57,99.32,0,0.3018,3.095,111.52
4694,West,37,35523.08,51,0,7,43.12,297.87,0,0.2786,2.605,302.96
4695,South,59,62247.17,8,1,8,32.15,269.71,0,0.3521,3.128,286.4
4696,East,45,45427.06,33,1,5,33.33,219.39,0,0.3262,2.954,243.63
4697,South,50,49421.38,4,0,3,34.61,108.01,0,0.1756,2.694,149.31
4698,South,33,41827.5,23,0,4,14.1,43.91,1,0.162,2.618,95.18
4699,East,36,15000.0,68,0,3,49.28,164.34,1,0.2324,2.35,252.23
4700,West,25,27948.2,52,1,8,35.99,337.07,0,0.4,2.829,313.7
4701,West,22,43114.36,6,0,5,49.33,279.5,1,0.2387,2.631,444.12
4702,South,20,50470.94,27,1,3,48.44,123.65,0,0.3208,3.005,100.64
4703,South,53,18154.89,62,0,5,25.24,128.56,1,0.2048,2.382,208.42
4704,South,26,44195.97,13,1,8,31.76,253.41,0,0.3554,2.992,272.24
4705,North,50,28166.04,54,1,4,16.39,82.96,1,0.2808,2.782,159.12
4706,South,72,48519.3,23,1,5,49.71,271.55,0,0.3574,2.985,291.79
4707,North,57,44708.99,34,0,8,38.9,391.29,0,0.2817,2.697,376.76
4708,South,50,56152.52,63,0,9,37.41,300.9,1,0.2912,2.812,393.92
4709,North,24,61002.34,48,1,9,31.69,275.91,1,0.4097,3.14,426.83
4710,South,45,51884.85,21,0,6,23.36,128.87,0,0.2012,2.719,192.55
4711,West,68,57905.9,1,1,8,50.39,462.32,1,0.4066,3.129,640.96
4712,North,39,39744.86,17,1,6,59.07,414.97,0,0.4125,2.897,414.6
4713,East,65,87346.76,30,1,11,50.86,592.24,0,0.4893,2.877,541.85
4714,West,58,26717.71,10,0,5,32.99,167.3,0,0.2075,2.467,174.45
4715,East,33,37083.66,63,0,6,39.68,253.01,0,0.2549,2.571,243.88
4716,North,26,58520.38,4,0,9,47.84,341.26,0,0.2999,2.835,365.9
4717,South,18,56290.82,39,1,5,36.13,169.5,0,0.33,3.063,180.66
4718,East,33,52310.84,70,1,3,58.34,166.32,0,0.3692,3.023,186.16
4719,East,36,55129.78,24,0,6,49.98,299.27,0,0.265,2.751,289.23
4720,North,55,15000.0,39,1,7,68.43,432.14,0,0.4749,2.7,340.83
4721,South,50,68839.48,6,1,3,37.33,97.72,0,0.2777,3.012,143.49
4722,East,45,41941.64,52,0,4,6.02,18.31,0,0.1615,2.619,31.12
4723,South,59,63688.41,70,1,8,35.86,305.49,1,0.3929,3.113,436.05
4724,East,61,15000.0,55,1,7,30.44,169.26,0,0.3634,2.7,163.51
4725,North,58,48848.53,11,0,7,37.07,298.42,0,0.248,2.738,341.91
4726,South,69,36547.47,26,0,4,56.4,236.55,0,0.2446,2.565,215.9
4727,West,38,53581.8,52,0,9,28.5,290.58,0,0.2758,2.786,281.26
4728,South,64,49756.06,57,0,4,25.02,86.7,1,0.191,2.698,162.66
4729,East,41,50490.72,29,1,8,27.24,278.82,1,0.3615,3.055,310.0
4730,South,28,29115.87,69,0,5,60.85,405.55,0,0.2838,2.491,395.84
4731,South,26,44145.46,15,0,4,29.47,118.41,0,0.1846,2.641,146.85
4732,West,23,42297.49,53,0,4,38.11,161.45,0,0.2229,2.623,175.83
4733,South,72,52429.65,36,1,3,57.16,171.14,1,0.3492,3.024,414.85
4734,North,27,59839.45,51,1,6,42.96,296.73,0,0.3857,3.098,263.36
4735,West,65,47257.14,43,1,5,7.95,44.45,0,0.2696,2.973,6.57
4736,East,62,25857.42,31,1,5,29.2,107.13,0,0.3143,2.759,80.35
4737,East,43,46613.68,58,0,10,27.17,237.98,0,0.2877,2.716,239.47
4738,North,70,84166.14,60,0,4,14.09,59.67,0,0.1807,2.558,110.8
4739,North,69,69690.08,59,1,11,29.28,359.52,0,0.4451,3.053,356.56
4740,East,70,15000.0,7,0,2,5.0,10.22,0,0.1257,2.35,10.3
4741,North,46,45950.15,31,1,5,38.9,145.0,0,0.3467,2.96,198.13
4742,North,34,58981.79,54,0,6,35.09,228.11,0,0.2486,2.79,224.6
4743,West,20,42265.09,62,0,6,26.5,202.54,1,0.2281,2.623,229.18
4744,South,65,38098.64,26,0,6,13.29,52.26,0,0.1847,2.581,94.48
4745,North,67,40995.54,53,0,7,51.73,413.16,0,0.3042,2.66,417.25
4746,North,48,53282.84,41,0,0,28.18,5.0,0,0.1558,2.733,29.67
4747,South,22,27772.95,16,0,3,48.17,164.97,0,0.2079,2.478,212.92
4748,East,64,62830.33,64,1,3,33.49,99.26,1,0.3024,3.072,207.53
4749,West,35,44160.11,32,0,3,52.51,178.73,0,0.2322,2.642,187.88
4750,North,49,30974.64,43,1,5,42.01,207.34,1,0.3613,2.81,298.43
4751,North,55,61865.25,21,1,4,36.34,157.17,0,0.3158,3.081,142.43
4752,East,26,21823.04,2,0,3,24.92,75.71,0,0.1623,2.418,70.25
4753,South,21,36671.85,33,0,2,50.59,102.87,1,0.2078,2.567,258.35
4754,South,22,36424.87,52,0,13,32.53,374.62,0,0.3454,2.614,339.58
4755,West,72,77159.13,24,1,7,25.22,164.28,1,0.3373,2.978,241.47
4756,East,72,34724.69,66,1,4,33.11,164.73,1,0.3187,2.847,255.4
4757,South,42,15000.0,54,1,5,34.45,156.22,1,0.331,2.65,247.54
4758,West,42,36272.77,46,0,7,45.49,225.01,0,0.2828,2.613,201.19
4759,North,41,51833.26,58,0,4,12.41,75.84,0,0.1775,2.718,81.91
4760,West,37,56761.27,62,0,6,63.6,356.6,1,0.3156,2.768,484.25
4761,East,48,79148.1,52,1,5,40.56,194.63,0,0.3537,2.909,193.89
4762,East,38,66103.46,59,0,3,34.81,98.13,0,0.202,2.739,104.98
4763,West,53,47818.84,51,1,2,40.33,80.85,0,0.3026,2.978,92.63
4764,East,39,31628.77,62,0,7,16.62,103.11,0,0.2193,2.566,129.05
4765,South,53,69360.41,8,1,10,36.49,446.4,0,0.4018,3.056,477.86
4766,South,71,39471.55,25,1,5,42.8,207.61,0,0.34,2.895,156.08
4767,East,29,35127.64,64,1,1,31.47,26.53,1,0.2649,2.851,117.78
4768,East,21,38743.89,34,0,7,41.28,164.63,0,0.2655,2.637,141.25
4769,North,48,26215.68,2,1,6,44.52,310.97,1,0.3575,2.762,436.17
4770,East,24,38024.7,61,1,9,26.26,220.7,1,0.3906,2.93,317.96
4771,East,31,41503.38,47,0,6,49.99,316.81,1,0.2755,2.615,400.14
4772,South,63,55959.85,65,0,5,34.28,147.5,0,0.2234,2.76,160.37
4773,North,41,39178.67,2,0,8,57.88,469.54,1,0.3066,2.642,627.69
4774,South,49,25988.11,11,1,7,50.71,353.54,0,0.3881,2.81,351.19
4775,North,62,20943.42,37,0,8,39.88,363.08,1,0.2855,2.459,440.54
4776,North,25,48143.55,13,1,13,25.26,336.51,1,0.4468,3.031,427.02
4777,South,45,46089.39,37,1,7,33.66,195.94,1,0.3584,3.011,288.96
4778,North,19,36685.31,25,1,7,47.09,448.46,0,0.4033,2.917,454.58
4779,South,46,37988.15,15,1,11,28.28,331.41,0,0.4037,2.93,330.62
4780,East,30,50827.3,55,1,5,40.2,172.52,1,0.3536,3.008,289.72
4781,South,69,65858.19,3,1,3,41.56,128.21,0,0.2855,3.041,94.87
4782,West,32,33297.83,63,1,13,33.65,463.12,0,0.4943,2.883,442.51
4783,West,29,46333.54,11,0,8,25.14,215.72,0,0.2332,2.713,182.47
4784,East,18,59374.06,42,1,9,54.17,514.11,0,0.4661,3.144,452.95
4785,West,25,33358.29,71,1,4,40.7,168.79,0,0.3419,2.834,159.67
4786,West,30,44765.52,9,1,7,31.38,249.88,0,0.3423,2.998,242.76
4787,South,30,44430.07,66,0,4,25.52,113.22,1,0.193,2.644,148.87
4788,East,60,25330.57,22,0,7,45.78,356.36,0,0.2696,2.503,338.12
4789,North,68,47527.48,53,1,8,34.17,200.5,1,0.3993,3.025,302.34
4790,East,66,45473.17,61,0,6,46.73,207.44,0,0.271,2.655,190.56
4791,South,72,53326.26,17,0,5,23.93,105.43,0,0.1877,2.733,104.89
4792,North,69,27196.7,25,0,4,38.63,148.77,1,0.217,2.472,271.54
4793,South,43,45149.56,62,1,0,29.24,5.0,0,0.239,2.951,5.79
4794,West,40,65726.01,8,1,6,55.9,284.28,1,0.391,3.043,464.84
4795,South,55,76162.5,8,1,4,39.42,163.32,0,0.301,2.938,161.91
4796,North,36,64201.94,22,1,5,23.05,100.16,0,0.2995,3.058,141.91
4797,North,52,27343.93,43,1,6,46.22,177.34,1,0.3919,2.773,336.41
4798,South,74,51765.79,58,0,11,49.82,436.34,0,0.3578,2.768,410.73
4799,West,29,37752.8,40,1,3,30.96,84.37,1,0.2919,2.878,161.46
4800,West,61,49258.51,36,1,8,25.28,194.42,1,0.3629,3.043,288.22
4801,South,71,33416.75,62,0,9,8.57,87.48,0,0.225,2.584,82.78
4802,North,48,19297.9,13,0,2,48.21,102.7,0,0.2029,2.393,66.46
4803,North,38,39832.24,65,1,8,13.96,78.11,1,0.3453,2.948,156.58
4804,South,32,55839.04,23,0,3,34.42,125.76,0,0.1854,2.758,110.06
4805,West,27,49320.0,20,1,2,14.3,27.74,0,0.2281,2.993,5.0
4806,East,36,51044.22,68,1,5,56.61,286.0,0,0.4021,3.01,275.66
4807,South,60,48245.25,46,1,6,51.01,311.65,0,0.3926,2.982,328.49
4808,East,47,51067.91,31,1,2,38.6,67.33,1,0.2876,3.011,176.45
4809,South,30,52942.68,24,0,7,47.57,361.15,0,0.2691,2.779,333.87
4810,East,48,40879.78,32,1,3,33.41,70.95,0,0.2917,2.909,96.62
4811,East,64,46243.36,57,0,9,25.1,271.34,1,0.2665,2.712,321.32
4812,East,18,71148.88,11,1,6,14.88,91.81,0,0.2818,2.989,97.22
4813,East,19,47130.47,13,0,9,44.5,422.36,1,0.2926,2.721,550.31
4814,West,72,45638.45,22,1,12,22.89,296.34,0,0.4232,3.006,312.27
4815,South,60,46543.27,35,0,4,65.32,243.97,0,0.2696,2.665,245.69
4816,North,50,41731.37,58,1,6,21.65,154.68,1,0.329,2.917,174.83
4817,North,69,38469.66,15,0,6,47.14,252.1,0,0.2585,2.585,269.42
